gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,risk_tier
1,0,0,0,19,1,0,2,1,1,1,1,1,1,2,1,3,19.95,373.5,0,0.021399582435106014,Low
1,0,1,0,10,1,0,1,0,0,0,0,2,0,0,1,2,79.95,857.2,1,0.8490421484645775,High
0,0,1,0,51,0,1,0,0,2,0,0,2,2,0,1,2,49.65,2553.35,0,0.4470379887920726,Medium
0,0,1,0,67,1,2,0,2,2,2,0,0,0,2,0,3,65.65,4322.85,0,0.04771104573514592,Low
1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,2,20.45,250.8,0,0.15487660871415684,Low
1,0,1,1,72,0,1,0,2,0,2,2,2,2,2,0,0,60.95,4549.05,0,0.019188250769155247,Low
1,0,1,1,66,1,0,2,1,1,1,1,1,1,1,1,2,20.35,1359.5,0,0.033520654206319375,Low
0,0,0,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.35,1639.3,1,0.7815546393709399,High
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,2,19.5,178.85,0,0.2599997999802355,Low
0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,1,75.2,633.85,0,0.6201934284174679,Medium
1,0,1,0,48,1,2,1,2,2,2,0,2,2,0,1,0,111.45,5315.1,0,0.40832883851169866,Medium
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,3,70.15,735.5,0,0.4350388375522441,Medium
0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,94.75,889.9,1,0.9227076450031972,High
0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.05,1290.0,1,0.8595562233804206,High
1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,2,78.45,330.05,1,0.7787897633671599,High
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,237.95,1,0.7570741995276792,High
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,92.0,6474.4,0,0.030849317591198702,Low
0,0,1,1,51,1,0,0,2,2,2,2,2,2,2,0,1,85.5,4421.95,0,0.03872740710158484,Low
1,0,1,0,59,0,1,0,0,2,0,0,0,2,0,1,0,41.05,2452.7,1,0.49410488693502846,Medium
1,0,1,0,10,1,2,1,0,0,0,0,2,0,0,1,2,85.6,813.85,1,0.88143422984854,High
1,1,1,0,61,1,2,1,0,2,0,0,0,0,0,1,2,82.15,4904.85,0,0.36791211720127703,Medium
1,0,0,0,54,1,0,1,2,0,2,2,0,0,1,0,2,84.4,4484.05,0,0.09926001266872284,Low
0,0,0,0,33,1,2,0,2,2,0,0,0,0,0,1,3,60.9,2033.85,0,0.2158033060573101,Low
0,0,0,0,27,1,0,2,1,1,1,1,1,1,2,1,0,20.25,538.2,0,0.01220446663616997,Low
0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2,79.2,1,0.9680726707600872,High
1,0,0,0,23,1,0,1,0,2,0,0,2,2,0,0,3,95.3,2192.9,0,0.4854686933527812,Medium
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,19.85,0,0.5719163302976487,Medium
1,0,1,1,45,1,0,0,2,2,2,2,2,2,2,1,3,84.35,3858.05,0,0.02272589121270088,Low
0,0,1,1,39,1,0,2,1,1,1,1,1,1,2,1,0,19.85,854.8,0,0.0033493666628104106,Low
1,0,0,0,5,1,0,0,0,0,2,0,2,2,1,1,3,70.0,347.4,1,0.6252020001072226,Medium
1,0,1,1,72,1,2,0,2,2,2,2,2,0,2,0,0,82.3,5815.15,0,0.03242716780311274,Low
0,0,1,1,58,1,2,0,0,2,0,0,2,0,0,1,0,66.8,3970.4,0,0.17148083990936622,Low
0,0,0,0,70,0,1,0,2,2,2,2,0,0,2,1,0,44.6,3058.15,0,0.0252375242698549,Low
1,0,1,1,61,1,0,1,0,2,0,2,2,2,1,1,0,98.45,6145.2,0,0.19948002229382533,Low
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,70.7,129.2,0,0.6475287107558607,Medium
0,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,3,24.95,1165.9,0,0.021027864960336925,Low
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,49.95,49.95,1,0.7025852275702086,High
0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,1554.0,1,0.5864055546308363,Medium
0,0,0,0,48,1,0,1,2,0,2,2,2,2,2,1,1,102.5,4904.25,0,0.16967047986470069,Low
1,0,0,0,64,1,2,0,0,2,2,2,2,2,2,0,1,86.55,5632.55,0,0.019025289151993405,Low
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1643.25,0,0.00029749352790583067,Low
0,0,1,1,12,1,0,0,0,0,2,0,2,0,0,1,1,58.35,740.55,0,0.2521348824976322,Low
0,1,1,0,34,1,2,1,0,2,2,0,0,2,0,1,2,94.25,3217.55,1,0.717390903381445,High
0,0,1,1,72,1,0,0,2,2,2,0,0,2,2,0,1,68.75,4888.2,0,0.02800916253807566,Low
1,0,1,0,29,1,2,1,0,2,2,0,0,0,0,1,2,85.8,2440.25,0,0.5951750004226631,Medium
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,1,20.1,620.55,0,0.004647949573861338,Low
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.35,20.35,0,0.5166250441767317,Medium
0,0,1,1,62,1,2,1,0,2,2,2,2,2,1,1,2,110.8,6840.95,0,0.24744350041140928,Low
1,0,1,0,41,1,2,0,0,0,2,0,2,2,1,1,2,73.0,3001.2,1,0.45315787415697134,Medium
0,0,0,0,64,1,2,1,0,0,2,0,2,2,1,1,1,100.05,6254.2,1,0.5093663927720259,Medium
0,0,0,0,4,1,0,1,0,0,2,0,0,2,0,1,1,82.85,319.6,0,0.7952681799440229,High
0,0,0,0,24,1,2,1,2,0,0,2,0,0,0,1,2,84.35,1938.05,0,0.37763466746315205,Medium
0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.55,294.5,0,0.031953771367576954,Low
1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.95,58.3,0,0.15282431990591633,Low
0,1,0,0,4,1,0,1,0,2,2,0,2,2,0,1,1,99.8,442.85,1,0.9014686423608627,High
0,0,0,1,18,0,1,0,0,0,0,0,0,2,0,1,2,35.0,553.0,1,0.600646337323025,Medium
1,0,0,0,8,1,0,0,0,0,0,0,2,2,0,1,2,66.25,546.45,0,0.27002858519945727,Low
0,0,0,0,35,1,2,2,1,1,1,1,1,1,2,0,0,23.3,797.1,0,0.04601931653959312,Low
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.0,76.0,1,0.9364684926634953,High
1,0,0,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1673.8,0,0.014743596671899643,Low
1,0,0,1,8,0,1,0,2,0,0,2,0,2,2,1,3,44.55,343.45,0,0.11441645466250575,Low
0,0,1,0,71,1,2,1,2,0,2,0,2,2,1,1,1,104.1,7412.25,0,0.1460568403377559,Low
0,0,1,1,43,1,2,1,0,0,2,0,0,2,0,1,0,92.55,4039.0,0,0.38304977546702446,Medium
0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,170.85,1,0.9590499451322027,High
1,1,0,0,29,1,0,1,0,2,2,0,2,2,0,1,0,101.45,2948.6,0,0.5416163891833297,Medium
0,0,1,0,15,1,0,1,0,0,2,0,2,0,0,1,2,84.3,1308.4,1,0.7750940805902903,High
1,0,1,1,65,1,2,1,2,2,2,2,0,0,2,0,1,94.55,6078.75,0,0.15466345526667608,Low
1,0,0,0,35,1,2,1,0,0,2,2,2,0,0,0,2,95.5,3418.2,0,0.3831074527377819,Medium
1,0,0,0,64,1,0,1,2,2,0,0,2,2,1,1,1,100.3,6603.8,0,0.22562681470169788,Low
0,0,1,1,58,0,1,0,0,0,2,2,2,2,2,1,1,55.5,3166.9,0,0.04146496298548633,Low
0,1,0,0,18,1,0,0,0,2,0,0,0,0,0,1,1,49.85,865.75,0,0.2974280038456808,Low
1,0,1,1,67,1,2,1,0,2,0,0,0,2,0,1,0,89.55,6373.1,0,0.30062365416865994,Low
1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,1,3,19.15,1177.05,0,0.03194759867781675,Low
0,0,1,0,60,1,2,1,0,2,0,0,2,2,0,1,2,99.8,5985.75,0,0.6252409296917876,Medium
1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,84.4,732.5,1,0.8972211247368355,High
0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,113.05,7869.05,0,0.13306182023980243,Low
1,0,1,0,15,1,2,1,0,0,2,0,2,2,0,1,2,101.1,1504.05,1,0.8883798663820454,High
0,0,0,1,48,1,0,2,1,1,1,1,1,1,1,0,3,19.95,936.7,0,0.01280819775419103,Low
1,0,1,0,12,1,0,0,0,0,2,2,2,2,0,1,2,74.15,741.4,0,0.4047389548409591,Medium
1,1,1,0,71,1,2,1,2,2,2,2,0,0,1,1,2,92.0,6585.2,0,0.09845406925651372,Low
1,1,0,0,44,1,0,1,0,0,2,0,0,0,0,0,2,73.85,3122.4,0,0.40354540010199585,Medium
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.45,50.45,1,0.7973102738403247,High
1,0,1,1,45,1,2,2,1,1,1,1,1,1,2,0,3,24.45,1088.25,0,0.012476491494854884,Low
0,0,0,0,23,1,2,2,1,1,1,1,1,1,1,0,1,24.8,615.35,0,0.12347055889112618,Low
0,0,1,0,43,1,2,0,0,0,0,2,2,0,1,1,0,64.85,2908.2,0,0.14746206580019408,Low
1,0,0,0,35,1,0,2,1,1,1,1,1,1,0,0,0,20.75,739.9,0,0.08416436116368126,Low
1,0,1,0,9,1,0,0,2,2,0,2,2,0,0,1,3,68.95,593.85,0,0.2654991897295795,Low
1,0,0,0,12,1,2,1,0,0,0,2,2,2,0,1,3,99.95,1132.75,1,0.8464374380671957,High
0,1,1,0,65,1,2,1,2,2,2,0,2,2,0,1,1,109.4,7227.45,0,0.28996052597079935,Low
0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.4,193.6,1,0.909806869481439,High
1,0,0,0,27,1,2,0,0,0,0,0,0,0,0,0,3,49.0,1291.35,0,0.13764677657762078,Low
0,0,0,0,40,1,0,0,0,0,2,0,0,0,1,1,3,50.25,2023.55,0,0.15017118471972846,Low
0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,1,1,75.55,349.65,1,0.8143862173138018,High
1,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,1,19.9,153.95,0,0.055332232484888,Low
0,1,1,0,58,1,2,1,0,2,0,0,2,2,1,1,0,97.8,5458.8,0,0.41179795396841823,Medium
0,0,1,1,52,1,0,1,2,0,2,0,2,2,1,0,2,100.3,5244.45,0,0.1885721192505779,Low
1,0,1,0,3,1,0,0,0,0,2,2,0,0,0,1,3,55.8,154.55,0,0.4856897608494096,Medium
1,0,0,1,41,1,0,1,2,2,2,2,2,2,2,1,2,111.15,4507.15,0,0.17712877133773997,Low
1,0,0,0,20,1,2,1,0,0,0,2,2,2,0,1,3,98.55,2031.95,0,0.6940168308436377,High
1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,2,50.05,50.05,0,0.6621809734397628,High
1,0,0,1,4,1,2,1,0,0,0,2,0,0,0,0,1,80.8,332.45,1,0.8262094864974515,High
1,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,2,20.85,473.9,0,0.03262900624328512,Low
0,1,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,106.8,0,0.4045466971841761,Medium
1,0,1,1,8,1,0,2,1,1,1,1,1,1,0,1,3,19.35,152.6,0,0.28635665785963305,Low
1,0,0,0,18,1,2,0,2,0,2,0,2,0,0,0,3,69.5,1199.4,0,0.23568190398712205,Low
1,1,0,0,52,0,1,0,2,0,0,0,2,2,0,1,1,48.8,2555.05,0,0.32499635832116375,Low
1,0,0,0,31,1,0,1,0,2,0,0,2,2,0,1,2,94.5,2979.2,0,0.4830924095503372,Medium
1,0,1,1,29,1,0,2,1,1,1,1,1,1,0,1,3,20.65,654.85,0,0.10123097898322019,Low
0,0,1,0,36,1,2,1,2,2,2,2,0,2,2,1,1,106.05,3834.4,0,0.17108544043676405,Low
0,0,1,0,16,1,2,1,0,2,0,0,2,2,0,1,2,100.0,1534.75,1,0.8376720151883478,High
1,0,1,0,42,1,2,1,0,0,2,2,2,2,1,1,2,108.3,4586.15,0,0.5576462990803089,Medium
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.55,20.55,1,0.544854528163607,Medium
0,0,0,0,60,1,0,1,0,2,2,0,2,2,2,1,2,99.65,5941.05,0,0.28424462914944176,Low
1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,424.15,1,0.8757088319953152,High
1,0,1,0,22,1,2,1,2,0,0,2,2,0,0,0,1,95.9,2234.95,0,0.4169159004340904,Medium
1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,3,20.0,666.75,0,0.0044877881167387475,Low
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.4,281.0,1,0.7091003441740076,High
1,0,0,0,9,1,0,0,2,0,0,2,0,2,0,0,3,64.95,547.8,0,0.3399818541842291,Low
1,0,1,1,1,1,0,1,0,2,0,0,0,0,0,0,1,74.6,74.6,0,0.732507820062819,High
1,0,1,1,12,1,0,0,2,0,0,0,0,0,0,1,2,49.2,571.15,0,0.3398636772903863,Low
0,0,0,0,23,1,2,0,0,0,0,2,2,2,1,1,3,73.75,1756.6,0,0.2029207011825463,Low
1,0,0,0,62,1,2,1,2,2,0,0,0,2,1,1,0,92.3,5731.45,0,0.21438766455454014,Low
1,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,0,98.8,3475.55,1,0.6148288616878553,Medium
0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,0,3,19.2,156.85,0,0.2594775910207797,Low
1,0,1,0,31,1,2,1,0,0,2,0,2,0,0,0,1,88.65,2683.2,0,0.4316037319216642,Medium
1,0,1,1,13,1,2,1,0,0,0,0,0,0,0,1,1,74.4,896.75,1,0.7906951416205514,High
0,0,0,0,24,1,2,1,0,0,2,0,2,2,0,1,2,98.75,2407.3,1,0.8446657271284793,High
1,0,1,1,45,1,2,1,0,2,2,0,0,2,0,1,0,95.95,4456.65,0,0.429751742440285,Medium
0,1,1,0,69,1,2,1,0,2,0,2,2,2,2,0,1,105.4,6998.95,0,0.1296675863685214,Low
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.25,36.8,0,0.31129338038897675,Low
1,0,1,1,61,1,2,1,2,2,0,0,2,2,1,1,2,106.0,6547.7,1,0.5057099572822256,Medium
1,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,104.7,4346.4,1,0.8555404584105476,High
0,0,0,0,44,0,1,0,0,0,2,0,2,2,1,1,2,49.05,2265.0,0,0.2926738697599698,Low
1,0,0,0,39,0,1,0,0,0,2,2,0,0,1,0,3,35.55,1309.15,0,0.1046474426268967,Low
1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.1,4754.3,0,0.007938133105476385,Low
0,1,0,0,13,1,0,1,0,0,2,0,2,2,0,1,2,96.85,1235.55,0,0.790363502337712,High
0,0,1,1,51,1,0,0,2,2,0,2,0,2,1,1,1,69.75,3562.5,0,0.0904628258121235,Low
0,1,1,0,71,1,0,1,0,2,2,0,2,2,2,1,2,99.2,7213.75,0,0.17696994285751996,Low
1,1,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,96.7,2082.95,1,0.8699175739243213,High
0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,55.05,102.75,1,0.6904228318005443,High
0,0,0,0,56,1,2,1,0,2,2,0,2,2,1,1,2,106.8,5914.4,0,0.4860390600975133,Medium
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,51.25,51.25,0,0.4896373174696319,Medium
0,0,1,1,23,1,0,0,2,2,0,2,0,0,1,1,3,57.75,1282.85,0,0.06864765201767595,Low
0,1,1,0,66,1,2,0,0,2,2,0,2,0,1,1,0,70.85,4738.85,0,0.09723226156070879,Low
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,0,0.490276309855638,Medium
1,1,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,88.2,1775.8,1,0.8403890049512196,High
1,0,0,0,11,1,0,1,2,0,2,0,0,0,0,1,0,79.5,795.65,0,0.511845206738101,Medium
0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,1,3,19.75,145.0,1,0.2821805324266046,Low
0,0,1,1,52,1,2,1,2,2,2,0,0,2,0,0,0,98.15,4993.4,0,0.2965732553892432,Low
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,2,20.25,61.45,0,0.20821816464793935,Low
0,0,1,1,51,1,0,1,2,2,0,0,0,0,0,1,0,79.15,4018.55,0,0.24216055491760746,Low
1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,75.65,1146.65,1,0.751662908239917,High
1,1,1,0,64,1,2,1,0,2,2,0,0,2,0,1,2,94.25,6081.4,0,0.3056354086262744,Low
0,0,0,0,37,0,1,0,0,0,2,0,0,2,0,1,1,40.2,1478.85,0,0.32982566535400765,Low
1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.95,243.65,0,0.013611713819585335,Low
1,0,1,0,49,1,2,0,2,0,0,0,0,0,1,1,2,55.35,2633.95,0,0.11280014390723714,Low
0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,102.15,4735.35,0,0.25875994464299273,Low
0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,71.1,1247.75,0,0.46919526345472445,Medium
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.7,74.7,1,0.9599260085415843,High
1,0,1,0,68,0,1,0,2,0,2,0,2,2,2,1,0,54.1,3794.5,0,0.0631495689854833,Low
1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,1,19.65,1008.7,0,0.06578030272395968,Low
0,1,1,1,23,1,0,1,0,2,2,0,0,2,0,1,0,88.45,2130.55,0,0.531644256506989,Medium
1,0,0,0,17,1,0,1,0,0,2,0,0,0,0,1,2,76.65,1313.55,1,0.6850937556048081,High
1,0,1,0,71,1,2,0,2,2,2,2,0,2,2,0,1,80.4,5727.15,0,0.007013892334947802,Low
0,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,0,19.25,1372.9,0,0.011076752338951895,Low
0,0,1,1,14,1,2,1,0,0,0,0,2,0,0,1,2,84.8,1203.9,0,0.7058287818576126,High
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.8,25.8,1,0.897643213492518,High
0,0,0,1,63,1,0,2,1,1,1,1,1,1,2,0,1,19.5,1215.1,0,0.026288520232051794,Low
0,0,0,0,41,1,2,0,0,0,2,2,0,2,1,1,2,68.6,2877.05,0,0.203865596711448,Low
0,0,1,0,17,1,2,1,0,0,0,0,2,2,0,0,2,92.6,1579.7,0,0.6212424382103825,Medium
1,0,1,0,56,1,2,1,2,0,0,0,2,2,1,1,2,100.55,5514.95,0,0.28743293347864274,Low
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,20.55,96.1,0,0.2740693652033284,Low
0,0,0,0,2,0,1,0,2,2,0,0,0,2,0,1,2,42.6,72.4,1,0.7903256304323688,High
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.6,55.25,0,0.3361314032955627,Low
1,0,0,0,37,1,2,0,2,2,2,2,0,0,1,0,2,67.45,2443.3,0,0.10538129726550192,Low
0,0,0,0,29,1,0,0,2,2,2,0,0,2,0,1,0,68.85,1970.5,1,0.4161850148327713,Medium
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,3,43.55,335.4,0,0.36302344003800113,Medium
0,0,0,0,63,1,2,1,0,2,2,2,2,2,0,1,1,109.85,7002.95,0,0.29916902621169444,Low
0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.65,158.95,0,0.1546556142716734,Low
0,0,0,0,3,1,0,1,0,2,0,0,2,2,0,0,2,95.4,293.15,0,0.747975349060941,High
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,21.0,1493.75,0,0.0035188059998217443,Low
0,0,0,0,19,1,0,0,0,0,0,0,0,2,0,1,2,56.2,1093.4,0,0.3591849099488447,Medium
0,0,1,0,59,1,0,2,1,1,1,1,1,1,2,0,0,18.4,1057.85,0,0.04899532188768251,Low
1,0,1,1,2,1,0,1,0,0,2,2,0,2,0,0,1,90.0,190.05,1,0.7842173392999665,High
0,0,1,1,35,1,2,2,1,1,1,1,1,1,0,1,2,25.75,882.55,0,0.09574814833877855,Low
1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,1,19.6,300.4,0,0.17652593038329506,Low
0,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,75.35,1025.95,1,0.6387754295746159,Medium
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,1,19.8,1436.95,0,0.0003854310609706327,Low
1,1,1,0,7,1,2,0,2,2,0,2,0,0,0,0,2,64.2,475.0,0,0.3227908720837437,Low
1,0,1,1,69,1,0,0,2,2,2,2,2,0,2,1,0,75.75,5388.15,0,0.03857228181186827,Low
0,0,1,1,72,1,2,0,0,2,0,2,2,2,2,1,2,78.95,5730.15,0,0.05232979269822707,Low
1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,0,2,100.85,819.55,1,0.816448374681274,High
0,0,1,1,4,1,0,0,2,0,0,0,0,0,0,0,2,50.3,217.1,0,0.4512764781742708,Medium
1,0,1,1,63,1,0,1,0,2,2,0,0,0,0,1,1,80.3,4896.35,0,0.18927852132763825,Low
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1434.1,0,0.00847633055585812,Low
0,0,0,0,46,1,0,2,1,1,1,1,1,1,2,1,2,21.1,937.1,0,0.048562295732076356,Low
0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,69.95,330.15,1,0.6660286078278513,High
1,0,1,0,30,1,0,0,0,0,2,0,0,0,0,1,3,50.0,1474.9,0,0.17063930082400586,Low
1,0,0,0,63,1,2,1,0,2,2,0,2,2,2,1,0,104.75,6536.5,0,0.2619868715255318,Low
0,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1128.1,0,0.014980370379646899,Low
0,0,1,0,63,1,2,1,0,2,2,0,2,2,1,1,2,107.5,6873.75,1,0.55706590876427,Medium
1,0,1,1,25,1,0,1,0,0,0,2,2,0,0,0,2,85.9,2199.05,0,0.4043996360096282,Medium
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,1,0.8111716929991091,High
1,1,1,0,6,1,2,1,0,0,2,0,0,0,0,1,2,80.8,457.1,0,0.8280907373774827,High
1,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,25.25,566.5,0,0.06333973463305619,Low
0,0,1,1,31,1,2,0,0,2,0,2,2,2,2,0,0,80.55,2471.6,0,0.10451302003460619,Low
0,0,1,1,39,1,0,1,0,0,2,2,0,0,0,1,0,81.5,3107.3,0,0.30019206768545836,Low
1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,0,3,20.9,518.3,0,0.028917291564282223,Low
0,0,1,0,53,1,0,1,2,2,2,0,2,2,1,1,0,106.1,5769.75,1,0.5825217633660195,Medium
0,0,0,0,1,1,0,1,0,2,0,2,2,0,0,0,2,91.7,91.7,1,0.822044888158457,High
1,0,0,0,12,1,2,0,2,2,0,2,0,0,0,1,2,67.25,832.3,0,0.3053003358061779,Low
0,0,0,0,16,1,2,1,0,2,2,0,0,2,0,1,1,95.6,1555.65,1,0.7807022304336034,High
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,45.3,0,0.23336384231177784,Low
1,0,0,1,39,0,1,0,2,0,0,2,2,0,1,0,0,45.05,1790.6,0,0.051794672280055534,Low
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.95,74.95,1,0.950009335315512,High
0,0,1,1,7,0,1,0,2,0,0,2,0,0,0,0,3,34.65,246.6,0,0.41246638830050536,Medium
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,69.35,261.65,0,0.5999896247270061,Medium
1,1,0,0,10,1,2,1,0,0,0,0,2,2,0,1,2,95.35,898.35,1,0.9353439617080895,High
0,0,0,0,55,1,0,1,0,2,2,0,0,0,0,1,2,81.55,4509.5,0,0.42711843750801876,Medium
1,0,1,1,72,1,0,0,0,2,2,0,2,2,2,1,0,75.4,5480.25,0,0.12171512245800113,Low
0,0,1,0,10,1,0,0,0,0,2,0,2,2,0,1,1,67.8,653.15,0,0.32152865949670667,Low
1,1,0,0,11,1,2,1,0,2,2,2,2,2,0,1,2,111.4,1183.05,0,0.7675180039939513,High
0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,0,2,46.3,639.45,0,0.29920853268255293,Low
0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,0,20.4,478.75,0,0.015758761836446544,Low
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0,0.5429882668548168,Medium
0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,45.0,127.1,1,0.7246057572144164,High
1,0,1,1,47,1,0,1,2,2,2,0,0,2,1,1,2,96.1,4391.45,0,0.1275343263249667,Low
0,0,0,1,15,1,0,2,1,1,1,1,1,1,1,0,3,19.65,270.6,0,0.03541668379490197,Low
1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,6710.5,1,0.5505143228720926,Medium
0,1,1,0,68,1,0,0,0,2,2,2,0,0,1,1,0,60.65,3975.9,0,0.08324883777033233,Low
0,0,1,1,17,1,0,1,0,0,2,2,2,2,1,0,0,98.6,1704.95,1,0.5333659406073634,Medium
0,0,0,0,7,1,0,0,0,0,0,2,2,0,0,1,3,59.5,415.95,1,0.5238149097364554,Medium
1,1,1,0,12,1,0,1,0,0,0,0,0,2,0,1,2,80.45,950.2,1,0.80375087210433,High
0,1,1,0,21,1,2,0,0,2,2,0,0,2,1,0,0,71.7,1497.05,0,0.18732089818277098,Low
1,0,0,0,21,0,1,0,0,2,0,2,0,0,0,1,3,36.0,780.15,0,0.23216267713121563,Low
0,0,1,1,56,1,2,0,2,0,0,0,2,0,1,0,0,65.2,3512.15,0,0.0652157197610319,Low
0,0,1,1,6,1,2,0,0,0,0,0,0,0,0,1,1,48.95,273.25,0,0.45974694970039903,Medium
0,1,0,0,65,0,1,0,0,2,2,0,2,2,2,1,0,53.5,3517.9,0,0.14456517879550895,Low
1,0,1,0,42,1,2,0,2,0,0,2,2,2,1,0,1,80.45,3375.9,0,0.17234372730420044,Low
0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,1,0,109.05,7508.55,0,0.2604927726950059,Low
1,0,1,1,48,1,2,2,1,1,1,1,1,1,2,0,0,26.3,1245.05,0,0.02434953208624384,Low
0,1,0,0,50,1,2,1,0,2,0,2,2,2,1,1,2,106.8,5347.95,0,0.4141348571024785,Medium
0,1,0,0,7,1,0,0,0,2,2,0,2,0,0,1,2,64.95,493.65,0,0.27037797574329436,Low
0,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,2,19.35,1263.85,0,0.025021195510915466,Low
1,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,21.1,385.55,0,0.14769260860193917,Low
